date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:53:07	7596/7596	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2014:32:15%20GMT	https://canvastemplate.com/block-portfolio-single-grid.html	canvastemplate.com/block-portfolio-single-grid.html	(from https://canvastemplate.com/blocks.html)
10:53:09	6418/6418	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2014:32:15%20GMT	https://canvastemplate.com/block-portfolio-single.html	canvastemplate.com/block-portfolio-single.html	(from https://canvastemplate.com/blocks.html)
10:53:09	9048/9048	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2014:32:11%20GMT	https://canvastemplate.com/block-portfolio-single-full.html	canvastemplate.com/block-portfolio-single-full.html	(from https://canvastemplate.com/blocks.html)
10:53:11	24419/24419	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2014:31:51%20GMT	https://canvastemplate.com/block-misc-sticky-section.html	canvastemplate.com/block-misc-sticky-section.html	(from https://canvastemplate.com/blocks.html)
10:53:12	7284/7284	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:23:15%20GMT	https://canvastemplate.com/block-shop-select.html	canvastemplate.com/block-shop-select.html	(from https://canvastemplate.com/blocks.html)
10:53:13	6633/6633	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:53%20GMT	https://canvastemplate.com/block-misc-expanding-cards.html	canvastemplate.com/block-misc-expanding-cards.html	(from https://canvastemplate.com/blocks.html)
10:53:14	5209/5209	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:24%20GMT	https://canvastemplate.com/block-form-1.html	canvastemplate.com/block-form-1.html	(from https://canvastemplate.com/blocks.html)
10:53:15	7096/7096	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:29%20GMT	https://canvastemplate.com/block-form-otp.html	canvastemplate.com/block-form-otp.html	(from https://canvastemplate.com/blocks.html)
10:53:15	3538/3538	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:30%20GMT	https://canvastemplate.com/block-form-password.html	canvastemplate.com/block-form-password.html	(from https://canvastemplate.com/blocks.html)
10:53:17	10342/10342	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:57%20GMT	https://canvastemplate.com/block-misc-skeleton-loading.html	canvastemplate.com/block-misc-skeleton-loading.html	(from https://canvastemplate.com/blocks.html)
10:53:18	5600/5600	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:51%20GMT	https://canvastemplate.com/block-misc-cursor.html	canvastemplate.com/block-misc-cursor.html	(from https://canvastemplate.com/blocks.html)
10:53:19	6337/6337	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:21:50%20GMT	https://canvastemplate.com/block-content-popup-request.html	canvastemplate.com/block-content-popup-request.html	(from https://canvastemplate.com/blocks.html)
10:53:20	4330/4330	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:18%20GMT	https://canvastemplate.com/block-content-whats-new.html	canvastemplate.com/block-content-whats-new.html	(from https://canvastemplate.com/blocks.html)
10:53:21	5010/5010	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:21:47%20GMT	https://canvastemplate.com/block-content-popup-contact.html	canvastemplate.com/block-content-popup-contact.html	(from https://canvastemplate.com/blocks.html)
10:53:21	10962/10962	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2014:30:35%20GMT	https://canvastemplate.com/block-contact-1.html	canvastemplate.com/block-contact-1.html	(from https://canvastemplate.com/blocks.html)
10:53:22	14007/14007	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2014:31:16%20GMT	https://canvastemplate.com/block-form-2.html	canvastemplate.com/block-form-2.html	(from https://canvastemplate.com/blocks.html)
10:53:24	6363/6363	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:25%20GMT	https://canvastemplate.com/block-form-3.html	canvastemplate.com/block-form-3.html	(from https://canvastemplate.com/blocks.html)
10:53:24	8736/8736	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2014:31:16%20GMT	https://canvastemplate.com/block-form-4.html	canvastemplate.com/block-form-4.html	(from https://canvastemplate.com/blocks.html)
10:53:25	5761/5761	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:26%20GMT	https://canvastemplate.com/block-form-5.html	canvastemplate.com/block-form-5.html	(from https://canvastemplate.com/blocks.html)
10:53:27	7955/7955	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:27%20GMT	https://canvastemplate.com/block-form-6.html	canvastemplate.com/block-form-6.html	(from https://canvastemplate.com/blocks.html)
10:53:28	7381/7381	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2014:31:20%20GMT	https://canvastemplate.com/block-form-7.html	canvastemplate.com/block-form-7.html	(from https://canvastemplate.com/blocks.html)
10:53:28	8348/8348	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Nov%202023%2014:31:20%20GMT	https://canvastemplate.com/block-form-8.html	canvastemplate.com/block-form-8.html	(from https://canvastemplate.com/blocks.html)
10:53:29	9426/9426	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:29%20GMT	https://canvastemplate.com/block-form-9.html	canvastemplate.com/block-form-9.html	(from https://canvastemplate.com/blocks.html)
10:53:31	5246/5246	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:24%20GMT	https://canvastemplate.com/block-form-10.html	canvastemplate.com/block-form-10.html	(from https://canvastemplate.com/blocks.html)
10:53:31	8499/8499	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:23:10%20GMT	https://canvastemplate.com/block-navigation-morph.html	canvastemplate.com/block-navigation-morph.html	(from https://canvastemplate.com/blocks.html)
10:53:33	12012/12012	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:18%20GMT	https://canvastemplate.com/block-currency-converter.html	canvastemplate.com/block-currency-converter.html	(from https://canvastemplate.com/blocks.html)
10:53:33	13041/13041	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2011:03:26%20GMT	https://canvastemplate.com/block-video-gallery.html	canvastemplate.com/block-video-gallery.html	(from https://canvastemplate.com/blocks.html)
10:53:34	2827/2827	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:23:24%20GMT	https://canvastemplate.com/block-video-section.html	canvastemplate.com/block-video-section.html	(from https://canvastemplate.com/blocks.html)
10:53:36	3793/3793	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:23:25%20GMT	https://canvastemplate.com/block-video-sound-event.html	canvastemplate.com/block-video-sound-event.html	(from https://canvastemplate.com/blocks.html)
10:53:37	11533/11533	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2011:03:29%20GMT	https://canvastemplate.com/block-video-gallery-onhover.html	canvastemplate.com/block-video-gallery-onhover.html	(from https://canvastemplate.com/blocks.html)
10:53:37	13605/13605	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2011:03:27%20GMT	https://canvastemplate.com/block-video-gallery-onhover-2.html	canvastemplate.com/block-video-gallery-onhover-2.html	(from https://canvastemplate.com/blocks.html)
10:53:39	4761/4761	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:21:15%20GMT	https://canvastemplate.com/block-contact-2.html	canvastemplate.com/block-contact-2.html	(from https://canvastemplate.com/blocks.html)
10:53:40	13383/13383	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20Sep%202023%2001:33:57%20GMT	https://canvastemplate.com/block-carousel-tabs.html	canvastemplate.com/block-carousel-tabs.html	(from https://canvastemplate.com/blocks.html)
10:53:41	7470/7470	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:23:00%20GMT	https://canvastemplate.com/block-navigation-expand.html	canvastemplate.com/block-navigation-expand.html	(from https://canvastemplate.com/blocks.html)
10:53:41	11660/11660	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:22:30%20GMT	https://canvastemplate.com/block-form-profile.html	canvastemplate.com/block-form-profile.html	(from https://canvastemplate.com/blocks.html)
10:53:42	7600/7600	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:21:15%20GMT	https://canvastemplate.com/block-contact-3.html	canvastemplate.com/block-contact-3.html	(from https://canvastemplate.com/blocks.html)
10:53:44	3684/3684	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:21:47%20GMT	https://canvastemplate.com/block-content-popup-coupon.html	canvastemplate.com/block-content-popup-coupon.html	(from https://canvastemplate.com/blocks.html)
10:53:45	2872/2872	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:21:49%20GMT	https://canvastemplate.com/block-content-popup-recovery-email.html	canvastemplate.com/block-content-popup-recovery-email.html	(from https://canvastemplate.com/blocks.html)
10:53:46	3567/3567	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:21:52%20GMT	https://canvastemplate.com/block-content-popup-ticket.html	canvastemplate.com/block-content-popup-ticket.html	(from https://canvastemplate.com/blocks.html)
10:53:46	3437/3437	---MCZ	200	added ('OK')	text/html	date:Tue,%2005%20Sep%202023%2010:21:50%20GMT	https://canvastemplate.com/block-content-popup-sale.html	canvastemplate.com/block-content-popup-sale.html	(from https://canvastemplate.com/blocks.html)
10:53:47	30072/30072	---MCZ	200	added ('OK')	text/css	etag:W/%225b2b8926-7578%22	https://canvastemplate.com/include/rs-plugin/css/settings.css	canvastemplate.com/include/rs-plugin/css/settings.css	(from https://canvastemplate.com/index-corporate.html)
10:53:49	146597/146597	---MCZ	200	added ('OK')	text/css	etag:W/%225b223698-23ca5%22	https://canvastemplate.com/include/rs-plugin/css/layers.css	canvastemplate.com/include/rs-plugin/css/layers.css	(from https://canvastemplate.com/index-corporate.html)
10:53:49	57194/57194	---MCZ	200	added ('OK')	text/css	etag:W/%2263de5ecb-df6a%22	https://canvastemplate.com/include/rs-plugin/css/navigation.css	canvastemplate.com/include/rs-plugin/css/navigation.css	(from https://canvastemplate.com/index-corporate.html)
10:53:50	39093/39093	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-98b5%22	https://canvastemplate.com/images/videos/explore-poster.jpg	canvastemplate.com/images/videos/explore-poster.jpg	(from https://canvastemplate.com/index-corporate.html)
10:53:52	251984/251984	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-3d850%22	https://canvastemplate.com/images/slider/rev/main/s2-bg.jpg	canvastemplate.com/images/slider/rev/main/s2-bg.jpg	(from https://canvastemplate.com/index-corporate.html)
10:53:53	86236/86236	---M--	200	added ('OK')	image/png	etag:%225a98080f-150dc%22	https://canvastemplate.com/images/slider/rev/main/s2-1.png	canvastemplate.com/images/slider/rev/main/s2-1.png	(from https://canvastemplate.com/index-corporate.html)
10:53:53	79176/79176	---M--	200	added ('OK')	image/png	etag:%225a98080f-13548%22	https://canvastemplate.com/images/slider/rev/main/s2-2.png	canvastemplate.com/images/slider/rev/main/s2-2.png	(from https://canvastemplate.com/index-corporate.html)
10:53:54	63884/63884	---M--	200	added ('OK')	image/png	etag:%225a98080c-f98c%22	https://canvastemplate.com/images/slider/rev/main/s2-3.png	canvastemplate.com/images/slider/rev/main/s2-3.png	(from https://canvastemplate.com/index-corporate.html)
10:53:55	77991/77991	---M--	200	added ('OK')	image/png	etag:%225a980829-130a7%22	https://canvastemplate.com/images/slider/rev/main/s2-4.png	canvastemplate.com/images/slider/rev/main/s2-4.png	(from https://canvastemplate.com/index-corporate.html)
10:53:56	67354/67354	---M--	200	added ('OK')	image/png	etag:%225a980837-1071a%22	https://canvastemplate.com/images/slider/rev/main/s2-5.png	canvastemplate.com/images/slider/rev/main/s2-5.png	(from https://canvastemplate.com/index-corporate.html)
10:53:57	74760/74760	---M--	200	added ('OK')	image/png	etag:%225a980857-12408%22	https://canvastemplate.com/images/slider/rev/main/s2-6.png	canvastemplate.com/images/slider/rev/main/s2-6.png	(from https://canvastemplate.com/index-corporate.html)
10:53:58	59952/59952	---M--	200	added ('OK')	image/png	etag:%225a980839-ea30%22	https://canvastemplate.com/images/slider/rev/main/s2-7.png	canvastemplate.com/images/slider/rev/main/s2-7.png	(from https://canvastemplate.com/index-corporate.html)
10:53:59	63548/63548	---M--	200	added ('OK')	image/png	etag:%225a980876-f83c%22	https://canvastemplate.com/images/slider/rev/main/s2-8.png	canvastemplate.com/images/slider/rev/main/s2-8.png	(from https://canvastemplate.com/index-corporate.html)
10:54:01	457901/457901	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-6fcad%22	https://canvastemplate.com/images/slider/rev/main/s3.jpg	canvastemplate.com/images/slider/rev/main/s3.jpg	(from https://canvastemplate.com/index-corporate.html)
10:54:01	5442/5442	---M--	200	added ('OK')	image/png	etag:%225a9806da-1542%22	https://canvastemplate.com/images/logo-side.png	canvastemplate.com/images/logo-side.png	(from https://canvastemplate.com/index-corporate.html)
10:54:02	22530/22530	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-5802%22	https://canvastemplate.com/images/parallax/7.jpg	canvastemplate.com/images/parallax/7.jpg	(from https://canvastemplate.com/index-corporate.html)
10:54:04	291402/291402	---M--	200	added ('OK')	image/png	etag:%225a980635-4724a%22	https://canvastemplate.com/images/services/chrome.png	canvastemplate.com/images/services/chrome.png	(from https://canvastemplate.com/index-corporate.html)
10:54:04	126468/126468	---M--	200	added ('OK')	image/png	etag:%225a98082d-1ee04%22	https://canvastemplate.com/images/services/ipad3.png	canvastemplate.com/images/services/ipad3.png	(from https://canvastemplate.com/index-corporate.html)
10:54:06	190305/190305	---M--	200	added ('OK')	image/png	etag:%225a9807c0-2e761%22	https://canvastemplate.com/images/services/imac.png	canvastemplate.com/images/services/imac.png	(from https://canvastemplate.com/index-corporate.html)
10:54:07	279189/279189	---M--	200	added ('OK')	image/png	etag:%225a980658-44295%22	https://canvastemplate.com/images/services/fbrowser.png	canvastemplate.com/images/services/fbrowser.png	(from https://canvastemplate.com/index-corporate.html)
10:54:08	88116/88116	---M--	200	added ('OK')	image/png	etag:%225a980794-15834%22	https://canvastemplate.com/images/services/fmobile.png	canvastemplate.com/images/services/fmobile.png	(from https://canvastemplate.com/index-corporate.html)
10:54:08	9853/9853	---M--	200	added ('OK')	image/png	etag:%225a980743-267d%22	https://canvastemplate.com/images/services/fbrowser2.png	canvastemplate.com/images/services/fbrowser2.png	(from https://canvastemplate.com/index-corporate.html)
10:54:09	86317/86317	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-1512d%22	https://canvastemplate.com/images/videos/messiermarathon.jpg	canvastemplate.com/images/videos/messiermarathon.jpg	(from https://canvastemplate.com/index-corporate.html)
10:54:12	3352317/3352317	---M--	200	added ('OK')	video/mp4	etag:%2254642ed8-3326fd%22	https://canvastemplate.com/images/videos/messiermarathon.mp4	canvastemplate.com/images/videos/messiermarathon.mp4	(from https://canvastemplate.com/index-corporate.html)
10:54:13	11773/11773	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-2dfd%22	https://canvastemplate.com/images/magazine/thumb/11.jpg	canvastemplate.com/images/magazine/thumb/11.jpg	(from https://canvastemplate.com/index-corporate.html)
10:54:13	2539213/2539213	---M--	200	added ('OK')	video/webm	etag:%225464312e-26becd%22	https://canvastemplate.com/images/videos/messiermarathon.webm	canvastemplate.com/images/videos/messiermarathon.webm	(from https://canvastemplate.com/index-corporate.html)
10:54:13	12227/12227	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-2fc3%22	https://canvastemplate.com/images/magazine/thumb/14.jpg	canvastemplate.com/images/magazine/thumb/14.jpg	(from https://canvastemplate.com/index-corporate.html)
10:54:15	110564/110564	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-1afe4%22	https://canvastemplate.com/include/rs-plugin/js/jquery.themepunch.tools.min.js	canvastemplate.com/include/rs-plugin/js/jquery.themepunch.tools.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:15	64949/64949	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-fdb5%22	https://canvastemplate.com/include/rs-plugin/js/jquery.themepunch.revolution.min.js	canvastemplate.com/include/rs-plugin/js/jquery.themepunch.revolution.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:16	26079/26079	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-65df%22	https://canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.video.min.js	canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.video.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:17	29070/29070	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-718e%22	https://canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.slideanims.min.js	canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.slideanims.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:18	8329/8329	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-2089%22	https://canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.actions.min.js	canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.actions.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:19	55809/55809	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-da01%22	https://canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.layeranimation.min.js	canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.layeranimation.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:20	3754/3754	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-eaa%22	https://canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.kenburn.min.js	canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.kenburn.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:21	26103/26103	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-65f7%22	https://canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.navigation.min.js	canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.navigation.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:22	26103/26103	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-65f7%22	https://canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.migration.min.js	canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.migration.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:23	10931/10931	---MCZ	200	added ('OK')	text/javascript	etag:W/%225c36e72e-2ab3%22	https://canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.parallax.min.js	canvastemplate.com/include/rs-plugin/js/extensions/revolution.extension.parallax.min.js	(from https://canvastemplate.com/index-corporate.html)
10:54:24	10936/10936	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-2ab8%22	https://canvastemplate.com/images/services/1.jpg	canvastemplate.com/images/services/1.jpg	(from https://canvastemplate.com/index-corporate-2.html)
10:54:25	19884/19884	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-4dac%22	https://canvastemplate.com/images/services/2.jpg	canvastemplate.com/images/services/2.jpg	(from https://canvastemplate.com/index-corporate-2.html)
10:54:26	11076/11076	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-2b44%22	https://canvastemplate.com/images/services/3.jpg	canvastemplate.com/images/services/3.jpg	(from https://canvastemplate.com/index-corporate-2.html)
10:54:27	27902/27902	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-6cfe%22	https://canvastemplate.com/images/parallax/3.jpg	canvastemplate.com/images/parallax/3.jpg	(from https://canvastemplate.com/index-corporate-2.html)
10:54:28	850/850	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-352%22	https://canvastemplate.com/images/magazine/small/5.jpg	canvastemplate.com/images/magazine/small/5.jpg	(from https://canvastemplate.com/index-corporate-2.html)
10:54:29	809/809	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-329%22	https://canvastemplate.com/images/magazine/small/6.jpg	canvastemplate.com/images/magazine/small/6.jpg	(from https://canvastemplate.com/index-corporate-2.html)
10:54:30	1019/1019	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-3fb%22	https://canvastemplate.com/images/magazine/small/movie/4.jpg	canvastemplate.com/images/magazine/small/movie/4.jpg	(from https://canvastemplate.com/index-corporate-2.html)
10:54:31	13388/13388	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-344c%22	https://canvastemplate.com/images/others/1.jpg	canvastemplate.com/images/others/1.jpg	(from https://canvastemplate.com/index-corporate-3.html)
10:54:32	56734/56734	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-dd9e%22	https://canvastemplate.com/images/landing/landing1.jpg	canvastemplate.com/images/landing/landing1.jpg	(from https://canvastemplate.com/index-corporate-4.html)
10:54:33	3119/3119	---M--	200	added ('OK')	image/png	etag:%225a98070c-c2f%22	https://canvastemplate.com/images/landing/responsive.png	canvastemplate.com/images/landing/responsive.png	(from https://canvastemplate.com/index-corporate-4.html)
10:54:34	3392/3392	---M--	200	added ('OK')	image/png	etag:%225a98070d-d40%22	https://canvastemplate.com/images/landing/bootstrap.png	canvastemplate.com/images/landing/bootstrap.png	(from https://canvastemplate.com/index-corporate-4.html)
10:54:35	1179/1179	---M--	200	added ('OK')	image/png	etag:%226474656d-49b%22	https://canvastemplate.com/images/clients/11.png	canvastemplate.com/images/clients/11.png	(from https://canvastemplate.com/index-corporate-4.html)
10:54:36	1215/1215	---M--	200	added ('OK')	image/png	etag:%226474656e-4bf%22	https://canvastemplate.com/images/clients/12.png	canvastemplate.com/images/clients/12.png	(from https://canvastemplate.com/index-corporate-4.html)
10:54:37	15042/15042	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-3ac2%22	https://canvastemplate.com/images/portfolio/4/4-1.jpg	canvastemplate.com/images/portfolio/4/4-1.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:38	23238/23238	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-5ac6%22	https://canvastemplate.com/images/portfolio/4/6-1.jpg	canvastemplate.com/images/portfolio/4/6-1.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:39	31493/31493	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-7b05%22	https://canvastemplate.com/images/portfolio/4/6-2.jpg	canvastemplate.com/images/portfolio/4/6-2.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:40	12407/12407	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-3077%22	https://canvastemplate.com/images/portfolio/4/6-3.jpg	canvastemplate.com/images/portfolio/4/6-3.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:41	29455/29455	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-730f%22	https://canvastemplate.com/images/portfolio/4/9.jpg	canvastemplate.com/images/portfolio/4/9.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:42	36973/36973	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-906d%22	https://canvastemplate.com/images/portfolio/4/9-1.jpg	canvastemplate.com/images/portfolio/4/9-1.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:43	27160/27160	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-6a18%22	https://canvastemplate.com/images/portfolio/4/9-2.jpg	canvastemplate.com/images/portfolio/4/9-2.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:45	171667/171667	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-29e93%22	https://canvastemplate.com/images/portfolio/full/9.jpg	canvastemplate.com/images/portfolio/full/9.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:47	134501/134501	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-20d65%22	https://canvastemplate.com/images/portfolio/full/9-2.jpg	canvastemplate.com/images/portfolio/full/9-2.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:47	141478/141478	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-228a6%22	https://canvastemplate.com/images/portfolio/full/9-1.jpg	canvastemplate.com/images/portfolio/full/9-1.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:48	23700/23700	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-5c94%22	https://canvastemplate.com/images/portfolio/4/10.jpg	canvastemplate.com/images/portfolio/4/10.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:48	23236/23236	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-5ac4%22	https://canvastemplate.com/images/portfolio/4/11.jpg	canvastemplate.com/images/portfolio/4/11.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:50	21979/21979	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-55db%22	https://canvastemplate.com/images/portfolio/4/12.jpg	canvastemplate.com/images/portfolio/4/12.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:51	109808/109808	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-1acf0%22	https://canvastemplate.com/images/portfolio/full/11.jpg	canvastemplate.com/images/portfolio/full/11.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:51	19066/19066	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-4a7a%22	https://canvastemplate.com/images/portfolio/4/12-1.jpg	canvastemplate.com/images/portfolio/4/12-1.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:53	95036/95036	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-1733c%22	https://canvastemplate.com/images/portfolio/full/12.jpg	canvastemplate.com/images/portfolio/full/12.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:54	67203/67203	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-10683%22	https://canvastemplate.com/images/portfolio/full/12-1.jpg	canvastemplate.com/images/portfolio/full/12-1.jpg	(from https://canvastemplate.com/index-portfolio.html)
10:54:54	1161/1161	---M--	200	added ('OK')	image/png	etag:%226474656e-489%22	https://canvastemplate.com/images/clients/13.png	canvastemplate.com/images/clients/13.png	(from https://canvastemplate.com/index-portfolio.html)
10:54:55	1093/1093	---M--	200	added ('OK')	image/png	etag:%226474656f-445%22	https://canvastemplate.com/images/clients/14.png	canvastemplate.com/images/clients/14.png	(from https://canvastemplate.com/index-portfolio.html)
10:54:56	29716/29716	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-7414%22	https://canvastemplate.com/images/portfolio/single/full-thumbs/12.jpg	canvastemplate.com/images/portfolio/single/full-thumbs/12.jpg	(from https://canvastemplate.com/index-portfolio-2.html)
10:54:57	24229/24229	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-5ea5%22	https://canvastemplate.com/images/portfolio/single/full-thumbs/2.jpg	canvastemplate.com/images/portfolio/single/full-thumbs/2.jpg	(from https://canvastemplate.com/index-portfolio-2.html)
10:54:58	20783/20783	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-512f%22	https://canvastemplate.com/images/portfolio/single/full-thumbs/3.jpg	canvastemplate.com/images/portfolio/single/full-thumbs/3.jpg	(from https://canvastemplate.com/index-portfolio-2.html)
10:54:59	25538/25538	---M--	200	added ('OK')	image/jpeg	etag:%226408669d-63c2%22	https://canvastemplate.com/images/portfolio/single/full-thumbs/6-1.jpg	canvastemplate.com/images/portfolio/single/full-thumbs/6-1.jpg	(from https://canvastemplate.com/index-portfolio-2.html)
